data_venda,id_venda,id_linha_venda,id_livro,qtde_item,nome_livro,categoria,autor,preco
2024-07-14,1654,1984,3,1,Sapiens,Não Ficção,Yuval Noah Harari,31.05
2024-07-27,9291,9621,2,2,1984,Ficção,George Orwell,39.05
2025-05-03,3193,3523,5,3,Dom Casmurro,Ficção,Machado de Assis,70.91
2025-02-20,7281,7611,6,3,Orgulho e Preconceito,Ficção,Jane Austen,40.53
2025-06-01,4778,5108,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,30.92
2024-11-03,2746,3076,7,1,O Código Da Vinci,Ficção,Dan Brown,28.7
2024-11-27,8480,8810,4,1,O Hobbit,Ficção,J.R.R. Tolkien,95.84
2024-08-14,8199,8529,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,89.57
2024-12-21,341,671,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,64.62
2024-10-13,6511,6841,2,3,1984,Ficção,George Orwell,144.43
2024-06-30,6626,6956,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,66.58
2025-01-14,5089,5419,2,3,1984,Ficção,George Orwell,80.79
2025-02-09,5033,5363,7,2,O Código Da Vinci,Ficção,Dan Brown,78.03
2025-04-20,2063,2393,6,1,Orgulho e Preconceito,Ficção,Jane Austen,27.08
2024-10-22,893,1223,2,1,1984,Ficção,George Orwell,135.1
2025-02-09,11,32,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,67.69
2024-10-07,7925,8255,9,3,A Revolução dos Bichos,Ficção,George Orwell,89.73
2024-12-11,1792,2122,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,124.2
2025-06-11,2750,3080,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,61.31
2025-02-11,9614,9944,9,5,A Revolução dos Bichos,Ficção,George Orwell,124.69
2025-03-15,5137,5467,3,3,Sapiens,Não Ficção,Yuval Noah Harari,65.69
2025-02-04,2219,2549,6,2,Orgulho e Preconceito,Ficção,Jane Austen,75.65
2024-10-19,8788,9118,9,4,A Revolução dos Bichos,Ficção,George Orwell,117.23
2024-10-04,7761,8091,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,103.59
2025-02-28,8978,9308,9,2,A Revolução dos Bichos,Ficção,George Orwell,59.36
2025-01-09,8848,9178,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,77.74
2025-06-08,9199,9529,3,5,Sapiens,Não Ficção,Yuval Noah Harari,47.65
2024-10-21,4558,4888,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,77.77
2024-08-07,2573,2903,3,1,Sapiens,Não Ficção,Yuval Noah Harari,91.32
2024-12-18,63,186,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,97.56
2025-04-25,4653,4983,5,2,Dom Casmurro,Ficção,Machado de Assis,66.33
2025-02-16,7253,7583,2,3,1984,Ficção,George Orwell,127.97
2024-11-29,25,78,4,5,O Hobbit,Ficção,J.R.R. Tolkien,64.65
2025-01-08,139,408,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,59.93
2024-09-07,2537,2867,3,4,Sapiens,Não Ficção,Yuval Noah Harari,127.42
2024-12-28,414,744,5,3,Dom Casmurro,Ficção,Machado de Assis,22.54
2024-12-17,1955,2285,2,3,1984,Ficção,George Orwell,56.0
2024-08-22,9253,9583,6,5,Orgulho e Preconceito,Ficção,Jane Austen,84.41
2024-07-05,592,922,7,5,O Código Da Vinci,Ficção,Dan Brown,31.09
2024-07-06,5495,5825,4,4,O Hobbit,Ficção,J.R.R. Tolkien,94.73
2025-03-14,2077,2407,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,66.8
2025-03-25,540,870,2,5,1984,Ficção,George Orwell,102.85
2024-08-19,5025,5355,6,2,Orgulho e Preconceito,Ficção,Jane Austen,102.84
2025-01-31,3500,3830,3,4,Sapiens,Não Ficção,Yuval Noah Harari,23.35
2025-01-14,4668,4998,9,5,A Revolução dos Bichos,Ficção,George Orwell,137.26
2024-10-19,9559,9889,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,104.79
2024-10-23,2762,3092,2,2,1984,Ficção,George Orwell,59.37
2025-01-02,6507,6837,5,4,Dom Casmurro,Ficção,Machado de Assis,85.0
2024-12-02,3858,4188,7,5,O Código Da Vinci,Ficção,Dan Brown,107.76
2024-07-12,4725,5055,2,3,1984,Ficção,George Orwell,130.28
2025-01-07,1459,1789,2,2,1984,Ficção,George Orwell,100.75
2024-11-30,281,611,9,3,A Revolução dos Bichos,Ficção,George Orwell,88.62
2025-04-21,804,1134,4,4,O Hobbit,Ficção,J.R.R. Tolkien,74.36
2025-06-15,8886,9216,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,46.76
2025-01-06,3864,4194,7,1,O Código Da Vinci,Ficção,Dan Brown,96.28
2025-06-04,371,701,3,1,Sapiens,Não Ficção,Yuval Noah Harari,129.43
2024-10-25,3579,3909,9,4,A Revolução dos Bichos,Ficção,George Orwell,22.26
2024-08-01,8740,9070,4,2,O Hobbit,Ficção,J.R.R. Tolkien,59.26
2025-04-09,8980,9310,2,2,1984,Ficção,George Orwell,25.29
2025-06-06,3337,3667,3,1,Sapiens,Não Ficção,Yuval Noah Harari,116.32
2025-04-08,9083,9413,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,81.05
2024-11-09,5725,6055,3,1,Sapiens,Não Ficção,Yuval Noah Harari,94.66
2025-06-15,699,1029,3,1,Sapiens,Não Ficção,Yuval Noah Harari,81.57
2024-08-04,4677,5007,5,2,Dom Casmurro,Ficção,Machado de Assis,119.54
2024-08-20,8227,8557,7,2,O Código Da Vinci,Ficção,Dan Brown,88.45
2025-03-03,1721,2051,2,2,1984,Ficção,George Orwell,73.92
2024-11-09,8615,8945,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,68.12
2025-04-16,6890,7220,3,4,Sapiens,Não Ficção,Yuval Noah Harari,91.46
2025-05-09,569,899,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,27.12
2024-07-17,4274,4604,6,3,Orgulho e Preconceito,Ficção,Jane Austen,75.93
2024-07-08,5436,5766,5,1,Dom Casmurro,Ficção,Machado de Assis,22.37
2024-07-26,3983,4313,3,5,Sapiens,Não Ficção,Yuval Noah Harari,118.67
2024-12-31,4371,4701,5,3,Dom Casmurro,Ficção,Machado de Assis,121.71
2024-12-02,7682,8012,2,1,1984,Ficção,George Orwell,36.85
2025-02-03,8858,9188,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,28.83
2024-10-31,3851,4181,9,1,A Revolução dos Bichos,Ficção,George Orwell,64.63
2024-10-17,752,1082,9,5,A Revolução dos Bichos,Ficção,George Orwell,43.87
2025-03-13,2278,2608,6,3,Orgulho e Preconceito,Ficção,Jane Austen,84.61
2025-02-11,5792,6122,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,81.26
2025-04-10,6723,7053,6,1,Orgulho e Preconceito,Ficção,Jane Austen,104.92
2025-02-24,3294,3624,2,5,1984,Ficção,George Orwell,20.4
2025-01-13,8605,8935,7,1,O Código Da Vinci,Ficção,Dan Brown,78.63
2024-12-08,988,1318,2,2,1984,Ficção,George Orwell,76.76
2025-04-15,5966,6296,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,47.26
2024-08-21,9498,9828,6,3,Orgulho e Preconceito,Ficção,Jane Austen,39.58
2024-09-30,5220,5550,4,2,O Hobbit,Ficção,J.R.R. Tolkien,74.51
2024-11-25,3346,3676,5,1,Dom Casmurro,Ficção,Machado de Assis,30.38
2024-08-31,8222,8552,2,1,1984,Ficção,George Orwell,67.03
2025-05-02,4495,4825,6,3,Orgulho e Preconceito,Ficção,Jane Austen,129.45
2024-10-12,1137,1467,9,3,A Revolução dos Bichos,Ficção,George Orwell,107.67
2025-05-26,350,680,6,4,Orgulho e Preconceito,Ficção,Jane Austen,87.31
2025-02-28,565,895,5,4,Dom Casmurro,Ficção,Machado de Assis,81.96
2025-03-08,3072,3402,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,139.26
2025-02-15,3190,3520,9,2,A Revolução dos Bichos,Ficção,George Orwell,24.26
2024-12-25,5406,5736,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,24.05
2025-01-24,9419,9749,9,2,A Revolução dos Bichos,Ficção,George Orwell,62.04
2024-12-24,4896,5226,3,3,Sapiens,Não Ficção,Yuval Noah Harari,129.71
2024-11-26,176,506,7,4,O Código Da Vinci,Ficção,Dan Brown,104.68
2024-11-04,7790,8120,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,138.22
2025-05-29,5232,5562,2,1,1984,Ficção,George Orwell,95.65
2025-04-06,8532,8862,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,91.27
2024-11-13,1280,1610,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,93.02
2024-06-22,8514,8844,3,1,Sapiens,Não Ficção,Yuval Noah Harari,32.33
2025-05-27,8554,8884,3,1,Sapiens,Não Ficção,Yuval Noah Harari,108.24
2024-06-30,9414,9744,9,1,A Revolução dos Bichos,Ficção,George Orwell,103.97
2024-11-25,3082,3412,7,2,O Código Da Vinci,Ficção,Dan Brown,124.76
2025-02-25,3335,3665,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,115.93
2025-05-04,8058,8388,4,1,O Hobbit,Ficção,J.R.R. Tolkien,135.66
2025-06-12,3856,4186,2,2,1984,Ficção,George Orwell,23.06
2024-12-26,7062,7392,7,2,O Código Da Vinci,Ficção,Dan Brown,101.4
2025-01-02,329,659,6,2,Orgulho e Preconceito,Ficção,Jane Austen,136.99
2024-12-28,7117,7447,5,3,Dom Casmurro,Ficção,Machado de Assis,135.16
2024-08-25,9200,9530,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,37.71
2024-08-08,578,908,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,70.62
2025-05-27,8982,9312,9,3,A Revolução dos Bichos,Ficção,George Orwell,86.28
2025-01-22,189,519,3,1,Sapiens,Não Ficção,Yuval Noah Harari,69.64
2025-05-28,9292,9622,9,2,A Revolução dos Bichos,Ficção,George Orwell,32.46
2024-07-26,26,83,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,120.96
2024-10-25,8229,8559,5,5,Dom Casmurro,Ficção,Machado de Assis,75.42
2024-12-19,2015,2345,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,91.01
2025-04-21,1300,1630,4,4,O Hobbit,Ficção,J.R.R. Tolkien,32.58
2024-07-16,8672,9002,4,2,O Hobbit,Ficção,J.R.R. Tolkien,88.57
2024-09-02,7049,7379,7,5,O Código Da Vinci,Ficção,Dan Brown,137.61
2024-10-14,8829,9159,6,2,Orgulho e Preconceito,Ficção,Jane Austen,104.01
2025-05-08,4757,5087,2,1,1984,Ficção,George Orwell,117.51
2024-12-31,2495,2825,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,127.73
2024-09-07,7996,8326,3,3,Sapiens,Não Ficção,Yuval Noah Harari,71.43
2024-09-25,8937,9267,5,2,Dom Casmurro,Ficção,Machado de Assis,109.58
2024-07-03,1161,1491,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,79.82
2025-03-06,3488,3818,4,4,O Hobbit,Ficção,J.R.R. Tolkien,88.28
2024-08-18,6374,6704,9,1,A Revolução dos Bichos,Ficção,George Orwell,39.59
2024-06-27,6966,7296,9,5,A Revolução dos Bichos,Ficção,George Orwell,71.81
2025-05-19,1827,2157,2,2,1984,Ficção,George Orwell,62.24
2024-12-06,4198,4528,9,2,A Revolução dos Bichos,Ficção,George Orwell,55.68
2024-06-21,7418,7748,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,115.39
2024-11-11,3934,4264,4,5,O Hobbit,Ficção,J.R.R. Tolkien,131.06
2025-04-09,1844,2174,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,88.46
2025-02-02,4242,4572,3,4,Sapiens,Não Ficção,Yuval Noah Harari,92.61
2024-06-23,1063,1393,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,103.37
2024-09-23,764,1094,6,5,Orgulho e Preconceito,Ficção,Jane Austen,92.79
2024-10-16,513,843,7,3,O Código Da Vinci,Ficção,Dan Brown,86.3
2024-08-17,7059,7389,6,5,Orgulho e Preconceito,Ficção,Jane Austen,91.26
2024-09-11,62,185,2,3,1984,Ficção,George Orwell,21.14
2024-11-26,6588,6918,9,3,A Revolução dos Bichos,Ficção,George Orwell,30.36
2025-06-05,2907,3237,6,4,Orgulho e Preconceito,Ficção,Jane Austen,42.39
2024-12-27,375,705,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,105.35
2025-01-24,5924,6254,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,86.08
2025-03-12,2396,2726,7,1,O Código Da Vinci,Ficção,Dan Brown,145.18
2024-07-07,2046,2376,9,1,A Revolução dos Bichos,Ficção,George Orwell,92.64
2024-09-19,5371,5701,9,5,A Revolução dos Bichos,Ficção,George Orwell,134.75
2024-09-24,8304,8634,4,2,O Hobbit,Ficção,J.R.R. Tolkien,95.1
2024-09-22,5087,5417,9,5,A Revolução dos Bichos,Ficção,George Orwell,40.44
2024-07-03,8115,8445,6,4,Orgulho e Preconceito,Ficção,Jane Austen,52.18
2025-02-23,9564,9894,2,4,1984,Ficção,George Orwell,101.73
2025-03-16,1188,1518,9,3,A Revolução dos Bichos,Ficção,George Orwell,92.35
2025-02-08,4839,5169,3,4,Sapiens,Não Ficção,Yuval Noah Harari,116.31
2025-05-08,3676,4006,6,4,Orgulho e Preconceito,Ficção,Jane Austen,86.48
2025-05-22,6365,6695,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,47.33
2024-11-03,5382,5712,3,4,Sapiens,Não Ficção,Yuval Noah Harari,96.89
2024-11-26,2417,2747,4,4,O Hobbit,Ficção,J.R.R. Tolkien,121.07
2024-08-15,2997,3327,4,2,O Hobbit,Ficção,J.R.R. Tolkien,39.65
2025-01-02,4307,4637,9,3,A Revolução dos Bichos,Ficção,George Orwell,30.29
2025-02-19,9431,9761,5,3,Dom Casmurro,Ficção,Machado de Assis,54.86
2024-09-21,2772,3102,3,4,Sapiens,Não Ficção,Yuval Noah Harari,121.14
2024-09-03,2868,3198,9,4,A Revolução dos Bichos,Ficção,George Orwell,34.13
2024-12-22,4733,5063,4,4,O Hobbit,Ficção,J.R.R. Tolkien,52.3
2025-01-10,3553,3883,2,5,1984,Ficção,George Orwell,129.96
2025-01-25,8080,8410,3,2,Sapiens,Não Ficção,Yuval Noah Harari,124.79
2024-11-09,7659,7989,4,2,O Hobbit,Ficção,J.R.R. Tolkien,62.01
2024-12-13,7060,7390,9,2,A Revolução dos Bichos,Ficção,George Orwell,61.84
2024-10-26,4949,5279,6,2,Orgulho e Preconceito,Ficção,Jane Austen,119.51
2025-03-17,467,797,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,125.64
2025-04-30,323,653,2,5,1984,Ficção,George Orwell,24.73
2024-09-08,7527,7857,6,1,Orgulho e Preconceito,Ficção,Jane Austen,27.61
2024-09-19,5787,6117,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,65.57
2025-02-28,9119,9449,6,1,Orgulho e Preconceito,Ficção,Jane Austen,27.67
2025-02-16,8954,9284,6,5,Orgulho e Preconceito,Ficção,Jane Austen,61.41
2024-09-16,4777,5107,5,3,Dom Casmurro,Ficção,Machado de Assis,78.13
2025-05-23,7566,7896,9,1,A Revolução dos Bichos,Ficção,George Orwell,100.28
2024-10-15,951,1281,4,5,O Hobbit,Ficção,J.R.R. Tolkien,129.6
2025-02-23,5681,6011,6,1,Orgulho e Preconceito,Ficção,Jane Austen,117.88
2024-10-31,5452,5782,7,4,O Código Da Vinci,Ficção,Dan Brown,139.47
2025-03-21,126,371,2,4,1984,Ficção,George Orwell,32.76
2025-01-01,5225,5555,9,5,A Revolução dos Bichos,Ficção,George Orwell,85.01
2024-07-13,4609,4939,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,53.38
2024-09-09,8094,8424,6,3,Orgulho e Preconceito,Ficção,Jane Austen,86.49
2025-04-30,4428,4758,6,5,Orgulho e Preconceito,Ficção,Jane Austen,113.45
2025-04-09,6882,7212,9,4,A Revolução dos Bichos,Ficção,George Orwell,63.02
2024-10-23,981,1311,7,1,O Código Da Vinci,Ficção,Dan Brown,103.35
2024-11-18,3653,3983,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,109.68
2025-05-15,8671,9001,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,104.94
2024-07-02,8613,8943,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,32.78
2025-06-04,5965,6295,9,3,A Revolução dos Bichos,Ficção,George Orwell,92.11
2025-02-03,3968,4298,7,1,O Código Da Vinci,Ficção,Dan Brown,52.71
2024-12-10,2269,2599,4,5,O Hobbit,Ficção,J.R.R. Tolkien,40.13
2024-10-29,2720,3050,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,104.96
2025-01-27,7827,8157,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,149.19
2024-06-26,8197,8527,9,2,A Revolução dos Bichos,Ficção,George Orwell,69.71
2024-08-11,1724,2054,9,4,A Revolução dos Bichos,Ficção,George Orwell,115.64
2024-11-29,1771,2101,2,5,1984,Ficção,George Orwell,66.85
2025-02-16,6436,6766,5,5,Dom Casmurro,Ficção,Machado de Assis,36.38
2024-10-11,2682,3012,6,5,Orgulho e Preconceito,Ficção,Jane Austen,75.68
2025-02-05,7928,8258,6,1,Orgulho e Preconceito,Ficção,Jane Austen,124.32
2025-05-28,7697,8027,2,2,1984,Ficção,George Orwell,121.89
2024-12-24,3028,3358,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,29.51
2025-03-15,3393,3723,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,79.66
2024-08-08,3868,4198,7,4,O Código Da Vinci,Ficção,Dan Brown,85.75
2024-07-17,2977,3307,7,2,O Código Da Vinci,Ficção,Dan Brown,51.54
2024-07-15,3709,4039,7,3,O Código Da Vinci,Ficção,Dan Brown,111.22
2024-10-22,4166,4496,3,4,Sapiens,Não Ficção,Yuval Noah Harari,127.88
2024-08-03,1311,1641,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,112.83
2024-10-22,4961,5291,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,78.46
2024-09-12,9420,9750,4,1,O Hobbit,Ficção,J.R.R. Tolkien,107.55
2024-08-22,9059,9389,4,2,O Hobbit,Ficção,J.R.R. Tolkien,34.56
2024-09-14,543,873,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,70.06
2024-06-17,1440,1770,4,5,O Hobbit,Ficção,J.R.R. Tolkien,53.77
2025-03-03,8052,8382,5,1,Dom Casmurro,Ficção,Machado de Assis,35.78
2025-01-22,7185,7515,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,137.57
2024-10-13,9014,9344,6,2,Orgulho e Preconceito,Ficção,Jane Austen,23.01
2024-07-18,2586,2916,6,4,Orgulho e Preconceito,Ficção,Jane Austen,128.64
2025-04-04,4937,5267,5,1,Dom Casmurro,Ficção,Machado de Assis,30.69
2024-07-12,3781,4111,7,5,O Código Da Vinci,Ficção,Dan Brown,71.43
2025-05-01,5560,5890,7,3,O Código Da Vinci,Ficção,Dan Brown,113.58
2024-07-28,169,494,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,94.12
2025-05-06,8376,8706,4,1,O Hobbit,Ficção,J.R.R. Tolkien,80.37
2025-05-25,9263,9593,9,3,A Revolução dos Bichos,Ficção,George Orwell,132.26
2024-11-07,631,961,5,2,Dom Casmurro,Ficção,Machado de Assis,57.55
2024-06-29,1496,1826,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,30.3
2024-10-05,6982,7312,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,40.86
2025-04-28,9003,9333,5,1,Dom Casmurro,Ficção,Machado de Assis,117.76
2024-10-13,6473,6803,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,73.82
2025-05-27,5908,6238,6,5,Orgulho e Preconceito,Ficção,Jane Austen,21.09
2024-07-09,2885,3215,9,5,A Revolução dos Bichos,Ficção,George Orwell,123.67
2025-06-04,9062,9392,7,4,O Código Da Vinci,Ficção,Dan Brown,25.03
2025-05-07,2315,2645,4,4,O Hobbit,Ficção,J.R.R. Tolkien,52.5
2024-11-11,76,226,3,3,Sapiens,Não Ficção,Yuval Noah Harari,128.11
2024-08-10,7044,7374,9,1,A Revolução dos Bichos,Ficção,George Orwell,105.07
2024-10-22,6810,7140,3,2,Sapiens,Não Ficção,Yuval Noah Harari,102.0
2024-11-03,2102,2432,6,5,Orgulho e Preconceito,Ficção,Jane Austen,73.13
2025-03-02,8161,8491,9,4,A Revolução dos Bichos,Ficção,George Orwell,103.69
2024-10-09,143,422,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,44.94
2025-01-06,3972,4302,6,4,Orgulho e Preconceito,Ficção,Jane Austen,103.01
2024-09-11,2987,3317,6,2,Orgulho e Preconceito,Ficção,Jane Austen,133.96
2025-01-03,585,915,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,60.55
2024-12-10,4123,4453,7,1,O Código Da Vinci,Ficção,Dan Brown,70.03
2024-08-08,5580,5910,5,4,Dom Casmurro,Ficção,Machado de Assis,81.63
2024-11-20,4683,5013,6,3,Orgulho e Preconceito,Ficção,Jane Austen,55.25
2025-05-20,5838,6168,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,32.16
2024-07-01,763,1093,5,3,Dom Casmurro,Ficção,Machado de Assis,116.88
2024-07-15,6779,7109,2,5,1984,Ficção,George Orwell,82.88
2024-09-14,1186,1516,7,5,O Código Da Vinci,Ficção,Dan Brown,68.6
2024-10-04,4885,5215,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,142.69
2024-09-09,4292,4622,2,2,1984,Ficção,George Orwell,98.3
2025-01-17,3622,3952,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,48.98
2025-01-17,1273,1603,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,33.3
2025-04-14,,9121,4,5,O Hobbit,Ficção,J.R.R. Tolkien,80.13
2025-06-02,6488,6818,7,1,O Código Da Vinci,Ficção,Dan Brown,143.82
2024-08-09,14,40,4,5,O Hobbit,Ficção,J.R.R. Tolkien,57.44
2024-09-05,241,571,3,3,Sapiens,Não Ficção,Yuval Noah Harari,146.52
2024-07-03,6660,6990,9,5,A Revolução dos Bichos,Ficção,George Orwell,99.31
2025-01-29,7905,8235,2,5,1984,Ficção,George Orwell,85.72
2025-04-26,9413,9743,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,108.34
2025-06-08,5593,5923,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,55.56
2025-05-10,1666,1996,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,116.19
2024-07-21,2571,2901,4,2,O Hobbit,Ficção,J.R.R. Tolkien,88.13
2024-11-03,7582,7912,9,4,A Revolução dos Bichos,Ficção,George Orwell,144.45
2024-10-20,8174,8504,2,2,1984,Ficção,George Orwell,22.77
2025-05-26,7388,7718,7,5,O Código Da Vinci,Ficção,Dan Brown,99.72
2024-08-17,1611,1941,7,2,O Código Da Vinci,Ficção,Dan Brown,57.94
2025-04-02,8162,8492,7,3,O Código Da Vinci,Ficção,Dan Brown,120.23
2024-08-05,1529,1859,9,2,A Revolução dos Bichos,Ficção,George Orwell,20.66
2025-05-03,6176,6506,5,5,Dom Casmurro,Ficção,Machado de Assis,54.98
2024-10-22,4815,5145,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,56.7
2024-09-18,748,1078,7,3,O Código Da Vinci,Ficção,Dan Brown,110.64
2025-04-14,2663,2993,9,1,A Revolução dos Bichos,Ficção,George Orwell,117.22
2024-10-28,1866,2196,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,143.97
2024-08-09,3400,3730,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,67.26
2025-01-08,7066,7396,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,61.22
2025-01-05,5067,5397,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,114.08
2025-05-25,,5078,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,127.62
2025-01-31,8726,9056,7,2,O Código Da Vinci,Ficção,Dan Brown,99.32
2025-02-21,2010,2340,3,2,Sapiens,Não Ficção,Yuval Noah Harari,20.52
2025-01-29,93,281,2,2,1984,Ficção,George Orwell,146.05
2024-11-26,564,894,3,1,Sapiens,Não Ficção,Yuval Noah Harari,138.68
2025-05-17,2439,2769,4,3,O Hobbit,Ficção,J.R.R. Tolkien,105.48
2024-12-21,5699,6029,6,3,Orgulho e Preconceito,Ficção,Jane Austen,24.42
2024-10-21,782,1112,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,137.18
2025-03-01,978,1308,7,3,O Código Da Vinci,Ficção,Dan Brown,48.21
2024-07-14,8126,8456,7,1,O Código Da Vinci,Ficção,Dan Brown,67.61
2025-04-09,1327,1657,4,4,O Hobbit,Ficção,J.R.R. Tolkien,102.74
2025-04-22,7565,7895,6,5,Orgulho e Preconceito,Ficção,Jane Austen,24.77
2024-08-15,9285,9615,4,4,O Hobbit,Ficção,J.R.R. Tolkien,43.81
2024-07-22,175,505,4,1,O Hobbit,Ficção,J.R.R. Tolkien,61.68
2024-10-21,,2106,4,1,O Hobbit,Ficção,J.R.R. Tolkien,35.4
2024-10-13,8470,8800,9,3,A Revolução dos Bichos,Ficção,George Orwell,38.43
